id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version
1417433,2023-07-04T01:06:52Z,2023-07-04T09:04:12Z,it,thunderbird,accesso thunderbird negato,False,,,False,1588539,1588539;,other,other;,aurora.castagna,"<p>All'apertura di Thunderbird l'accesso mi viene negato perchè l'accesso al server <a href=""http://imaps.aruba.it"" rel=""nofollow"">imaps.aruba.it</a> con il mio nome utente non riesce. L'errore è apparso improvvisamente senza cambiare nessun settaggio o password </p>",aurora.castagna;@next;,True,False,False,;category:other;useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0;product:thunderbird,1,0,3,,,,,
1417435,2023-07-04T02:06:39Z,2023-07-04T19:57:13Z,it,thunderbird,l'app non funziona,False,,,False,1588535,1588511;1588535;,troubleshooting,fix-problems;,info9467,"<p>Buongiorno, da questa mattina Mozilla Thunderbird non ci permette di ricevere e-mail, continua ad apparire l'avviso: ""Accesso al server <a href=""http://imaps.aruba.it"" rel=""nofollow"">imaps.aruba.it</a> con nome utente [email]@dilisiotrasporti.it non riuscito. Riprova / Inserire nuova password /Annulla"". Nonostante aver provato sia cliccando su ""Annulla"", sia su ""Riprova"" che su ""Imposta Nuova Password"" l'app continua a non funzionare, nonostante aver anche riavviato e spento il computer.  Abbiamo urgente bisogno di risolvere la problematica. </p>",info9467;@next;,True,True,False,";category:fix-problems;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36;product:thunderbird",2,0,2,,,feer56,,
1417439,2023-07-04T02:51:30Z,2023-07-04T02:51:30Z,en-US,thunderbird,An email account I delete comes back again,False,,,False,,,other,other;,alvin.roussel,"<p>Hi. I have an old email account in Thunderbird that I no longer use. It is not my default account. I go to Tools / Account Settings, select the old account on the left hand side and use Account Actions to remove it. It then disappears from the left hand panel and all looks good. </p><p>BUT next time I start Thunderbird, it comes back again ! </p><p>Does anyone have any tips for getting rid of it permenantly? </p><p>Many thanks, Alvin </p>",alvin.roussel;,True,False,False,";category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36;product:thunderbird",0,0,0,,,,,
1417440,2023-07-04T03:10:44Z,2023-07-04T08:49:37Z,it,thunderbird,MANCATO ACCESSO SERVER,False,,,False,1588536,1588536;1786086;,other,other;,,"<p>SALVE, NON RIESCO AD ENTRARE NELLA MIA MAIL IN QUANTOI MI VIENE CHIESTO DI INSERIRE LA PASSWORD E POI MI APPARE UNA SCRITTA CON RIPROVA/ANNULLA/INSERISCI UNA NUOVA PASSWORD. HO PROVATO AD INSERIRE UNA NUOVA PASSWORD MA NON RIESCO A LEGGERE LE MAIL . APPARE IL SEGUENTE AVVISO : ACCESSO AL SERVER <a href=""http://IMAP.STUDIOFARNESE.IT"" rel=""nofollow"">IMAP.STUDIOFARNESE.IT</a> UTENTE <a href=""mailto:INFO@STUDIOFARNESE.IT"" rel=""nofollow"">INFO@STUDIOFARNESE.IT</a> NON RIUSCITO. RIPROVA/INSERIRE NUOVA PASSWORD/ANNULLA. </p>",'@next;,True,True,False,;category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0;product:thunderbird,1,0,0,,,,,
1417441,2023-07-04T04:24:36Z,2023-07-04T10:24:07Z,en-US,thunderbird,Dawn Earle,False,,,False,1588552,1588552;,other,other;,dawnearle,<p>I downloaded Thunderbird on the recommendation of a friend.  I already had a firefox account but the name was automatically put in Thunderbird with a name and email I haven't used in years and I can't figure out how to change the inserted name and bogus email which no longer exists to my firefox name. </p><p>I'm an old lady with not much understanding of tech so an explanation will need a step by step instruction to fix it.  Help? </p>,dawnearle;davidsk;,True,False,False,;category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0;product:thunderbird,1,0,0,,,,,
1417445,2023-07-04T04:59:06Z,2023-07-10T19:42:32Z,pt-BR,thunderbird,Android,False,,,False,1589867,1589867;,other,other;,stredas,<p>olá.. existe alguma versão do Thunderbird para Android? </p>,stredas;samuelms79;,True,False,False,";category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Trailer/97.3.5042.43;product:thunderbird",1,0,2,,,,,
1417446,2023-07-04T05:18:19Z,2023-07-04T05:18:19Z,en-US,thunderbird,Google calendar events,False,,,False,,,calendar,calendar;,asb0656,"<p>I'm subscribed to a google calendar.  I can view the calendar using Thunderbird or using a web browser. When I add an event from Thunderbird, it appears on the web, but when I add an event on the web, it doesn't appear on Thunderbird, even after I manually ""sync"" the calendars.  I've found a clunky workaround; if I unsubscribe from the google calendar, and then subscribe again, the added events are displayed in Thunderbird.  Is there a simpler way to sync the calendars? </p>",asb0656;,True,False,False,;category:calendar;useragent:Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/114.0;product:thunderbird,0,0,0,,,,,
1417450,2023-07-04T06:08:02Z,2023-07-06T03:04:40Z,en-US,thunderbird,"Filtering fails on specific filter, error dialog box is of no help, space seems to be the problem, random folder.",False,,,False,1589032,1589032;,other,other;,irvspa,"<p>I am running Windows 11 Home, TB version 102.12.0 64-bit. </p><p>Recurring problem on getting emails (POP3 only). </p><p>Randomly, at least once a week, I get an error pop-up stating the folder name and it can not be moved to it. Reason seemed to be space. I've got the specific Profile and folders on a 512GB SSD with over 100GB's free, so I know it isn't a space issue. </p><p>I discovered that if I Right Mouse Button on the folder, select Properties, and then select Run Repair (which is still gray, not highlighted) and close the Properties. I then run the specific filter that failed and I can see the mail moved from the Inbox, and no longer get the error? </p><p>Suspect a timing issue or something that might cause an interruption? </p><p>I've run SFC and DISM with no errors. </p><p>I've also uninstalled TB and reinstalled, but I did not change or delete the Profile or contents. </p><p>Once I thought maybe I had too many emails in a specific failing filter the error pointed to. I went to the folder and it had less that 100 mail in it, so I deleted some. Ran the filter and it still failed? </p><p>Suggestions? </p>",irvspa;,True,False,False,;category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0;product:thunderbird,1,0,0,,,,,
1417452,2023-07-04T06:20:00Z,2023-07-04T10:18:34Z,en-US,thunderbird,Mailbox,False,,,False,1588550,1588550;,other,other;,aesmorris79,"<p>I have a domain name registered with 123-reg with an e-mail.  Email options are forwarding (selected) or mailbox options (annual charge) </p><p>Am I able to use thunderbird as my mail box with just mail forwarding? I suspect the answer is only if I have the 123-reg mailbox, but I have to ask the Question! </p>",aesmorris79;davidsk;,True,False,False,";category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.67;product:thunderbird",1,0,0,,,,,
1417466,2023-07-04T08:24:46Z,2023-07-04T08:33:44Z,en-US,thunderbird,"nstmp files in Thunderbird - what do they do, and how can I delete them?",False,,,False,1588532,1588532;,other,other;,vuts,"<p>Hello I have nstmp files in my Thunderbird account that are holding huge amount of emails. I think this is slowing down my computers overall operating speed. What function do these files serve, and how can I delete these files? Thank you </p>",vuts;davidsk;,True,False,False,";category:other;useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15;product:thunderbird",1,0,2,,,,,
